,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,49,50,51,56,61,66,73,80,87,96,106,117,127,137,151,169,188,206,228,253,278,304
2024-10-16 00:00:00,1.039838533874445,1.0398365778878176,1.0398362838089936,1.0398360304791312,1.039835752381149,1.0398355263536503,1.0398353399270743,1.0398351238532508,1.039833296227068,1.0398312799093974,1.0398202802833445,1.0398182933064537,1.0398168488830668,1.0398144422057485,1.0398072607399207,1.0398144422057487,1.0398072607399194,1.0396628284489677,1.0398072607399207,1.039807260739918,1.039611598118214,1.0396628284489677,1.039807260739916,1.039608448782705,1.039611598118214,1.0398072607399138,1.039605299308489,1.039608448782705,1.0398072607399107,1.0396021543511582,1.0396052993084892,1.0398072607399083,1.0395990007777705,1.039602154351158,1.039807260739907,1.0395963024798633,1.0395990007777705,1.0398072607399058,1.0395935996655334,1.0395963024798631,1.0398072607399043,1.0395895404066378,1.0395935996655334,1.039807260739898,1.039589540406637,1.039589540406638,1.039807260739845,1.0395895404066373,1.0395895404066373,1.039807260739842,1.0398072607398399,1.0398072607398368,1.0398072607398317,1.039807260739788,1.0398072607397801,1.0398072607397746,1.0398072607397695,1.039807260739764,1.0398072607397635,1.039807260739762,1.0398072607397597,1.0398072607397577,1.039807260739756,1.0398072607397557,1.0398072607397557,1.039807260739756,1.0398072607397557,1.039807260739756
2024-10-16 00:05:00,1.0397326511735487,1.039729345100905,1.0397288480394518,1.0397284198532422,1.039727949803212,1.0397275677643998,1.0397272526603403,1.0397268874455963,1.0397237983357404,1.0397203902961312,1.039704014332726,1.0397010629316443,1.0396989174262525,1.0396953426191846,1.039682679132994,1.0396953426191844,1.0396826791329947,1.039406921785716,1.039682679132994,1.0396826791329958,1.0393091100301064,1.039406921785716,1.0396826791329965,1.039303097141886,1.0393091100301064,1.0396826791329974,1.0392970839883464,1.039303097141886,1.0396826791329983,1.0392910794582089,1.0392970839883464,1.0396826791329994,1.0392850584773206,1.0392910794582089,1.0396826791329996,1.039279906733771,1.0392850584773203,1.0396826791329994,1.0392747463668475,1.0392799067337712,1.0396826791329996,1.039266996198092,1.0392747463668475,1.0396826791330007,1.0392669961980923,1.039266996198092,1.0396826791330094,1.0392669961980923,1.0392669961980923,1.03968267913301,1.03968267913301,1.03968267913301,1.0396826791330105,1.0396826791330147,1.0396826791330158,1.0396826791330163,1.0396826791330167,1.0396826791330172,1.0396826791330174,1.039682679133017,1.0396826791330165,1.0396826791330163,1.0396826791330163,1.0396826791330163,1.0396826791330158,1.0396826791330156,1.039682679133015,1.0396826791330147
2024-10-16 00:10:00,1.0397011201686892,1.0396968637610662,1.0396962238183736,1.039695672549186,1.0396950673822807,1.0396945755255587,1.039694169844103,1.039693699647496,1.0396897225640362,1.0396853348704556,1.0396642515288466,1.0396604517202002,1.0396576894678977,1.0396530870440572,1.0396393535315576,1.0396530870440572,1.0396393535315578,1.0393631498896512,1.0396393535315576,1.039639353531558,1.0392651810798168,1.0393631498896512,1.0396393535315582,1.0392591585581528,1.039265181079817,1.0396393535315593,1.0392531357732135,1.0392591585581528,1.0396393535315607,1.0392471216279542,1.0392531357732135,1.0396393535315618,1.0392410910080738,1.0392471216279544,1.0396393535315624,1.0392359310190606,1.0392410910080736,1.0396393535315633,1.0392307623946884,1.0392359310190609,1.0396393535315636,1.0392229998277869,1.039230762394688,1.0396393535315636,1.0392229998277867,1.0392229998277869,1.039639353531563,1.0392229998277867,1.0392229998277867,1.0396393535315631,1.0396393535315631,1.0396393535315636,1.0396393535315642,1.0396393535315716,1.0396393535315727,1.0396393535315733,1.0396393535315736,1.0396393535315738,1.0396393535315738,1.0396393535315744,1.039639353531575,1.0396393535315758,1.0396393535315762,1.039639353531576,1.0396393535315755,1.039639353531575,1.0396393535315749,1.0396393535315749
2024-10-16 00:15:00,1.0395933095741399,1.0395868878086623,1.0395859223087036,1.0395850905930395,1.039584177560366,1.0395834354820375,1.0395828234188165,1.0395821140197572,1.0395761136809492,1.039569493844384,1.0395376848350657,1.0395319519643011,1.039527784482641,1.039520840687765,1.039500120594856,1.0395208406877645,1.0395001205948564,1.0390834083221188,1.039500120594856,1.0395001205948573,1.0389356028155852,1.039083408322119,1.0395001205948577,1.038926516663326,1.0389356028155852,1.0395001205948586,1.0389174301166364,1.038926516663326,1.0395001205948597,1.0389083566073536,1.0389174301166364,1.039500120594861,1.038899258245672,1.0389083566073536,1.0395001205948613,1.0388914734019992,1.0388992582456718,1.0395001205948613,1.038883675532253,1.038891473401999,1.0395001205948613,1.038871964202232,1.038883675532253,1.0395001205948626,1.0388719642022326,1.0388719642022317,1.0395001205948708,1.0388719642022324,1.0388719642022324,1.0395001205948713,1.0395001205948715,1.039500120594872,1.0395001205948722,1.0395001205948762,1.0395001205948773,1.0395001205948777,1.0395001205948782,1.0395001205948788,1.0395001205948788,1.0395001205948786,1.039500120594878,1.039500120594878,1.039500120594878,1.0395001205948777,1.0395001205948773,1.0395001205948768,1.0395001205948762,1.0395001205948762
2024-10-16 00:20:00,1.039727734351046,1.0397238430847624,1.0397232580403377,1.0397227540624465,1.039722200810512,1.0397217511483046,1.039721380268712,1.0397209504084732,1.0397173145036267,1.0397133032129708,1.0396940285230294,1.0396905546831807,1.0396880293921298,1.0396838217892967,1.039671266410005,1.0396838217892967,1.0396712664100036,1.0394187562233246,1.0396712664100052,1.0396712664100023,1.0393291910842912,1.0394187562233246,1.0396712664100005,1.0393236851628884,1.039329191084291,1.039671266409998,1.0393181790001127,1.0393236851628884,1.039671266409995,1.0393126807352413,1.0393181790001127,1.0396712664099925,1.0393071674082222,1.0393126807352409,1.0396712664099912,1.0393024500307915,1.0393071674082222,1.03967126640999,1.0392977247582211,1.039302450030791,1.0396712664099887,1.0392906280441458,1.039297724758221,1.0396712664099823,1.0392906280441452,1.0392906280441458,1.0396712664099295,1.0392906280441452,1.0392906280441452,1.0396712664099266,1.0396712664099244,1.0396712664099212,1.0396712664099164,1.0396712664098724,1.0396712664098644,1.0396712664098589,1.0396712664098537,1.0396712664098482,1.0396712664098477,1.039671266409846,1.039671266409844,1.0396712664098418,1.0396712664098402,1.0396712664098395,1.0396712664098395,1.0396712664098395,1.0396712664098395,1.0396712664098395
2024-10-16 00:25:00,1.0396855652499173,1.0396809143525823,1.0396802150991074,1.0396796127375194,1.039678951482894,1.039678414040196,1.0396779707596078,1.0396774569845117,1.03967311129924,1.0396683169477574,1.0396452795687405,1.0396411275874273,1.0396381093248512,1.0396330803403446,1.039618073980903,1.0396330803403446,1.0396180739809018,1.0393162709462536,1.039618073980903,1.0396180739809004,1.0392092219351599,1.0393162709462538,1.0396180739808987,1.0392026412157684,1.03920922193516,1.0396180739808962,1.0391960602083954,1.039202641215768,1.0396180739808933,1.0391894886411661,1.0391960602083954,1.0396180739808907,1.039182899072056,1.0391894886411661,1.0396180739808893,1.0391772608281686,1.039182899072056,1.039618073980888,1.0391716131483277,1.0391772608281684,1.0396180739808867,1.0391631311052087,1.0391716131483277,1.0396180739808807,1.039163131105208,1.039163131105209,1.0396180739808276,1.0391631311052079,1.0391631311052079,1.0396180739808245,1.0396180739808223,1.0396180739808192,1.0396180739808143,1.0396180739807703,1.0396180739807626,1.039618073980757,1.039618073980752,1.0396180739807463,1.0396180739807461,1.0396180739807441,1.0396180739807421,1.0396180739807401,1.0396180739807384,1.0396180739807384,1.0396180739807384,1.0396180739807384,1.0396180739807386,1.0396180739807386
2024-10-16 00:30:00,1.0396822614384433,1.0396779627727737,1.0396773164766409,1.0396767597343708,1.0396761485592727,1.0396756518193144,1.0396752421101814,1.0396747672453772,1.0396707506765763,1.0396663194207452,1.03964502675365,1.0396411892179542,1.0396383995400171,1.0396337514197276,1.0396198815482667,1.0396337514197278,1.0396198815482656,1.0393409348816378,1.0396198815482667,1.0396198815482642,1.039241992842636,1.0393409348816376,1.0396198815482625,1.0392359104879492,1.039241992842636,1.03961988154826,1.0392298278668093,1.0392359104879494,1.039619881548257,1.0392237539706213,1.0392298278668095,1.0396198815482545,1.0392176634355708,1.039223753970621,1.0396198815482531,1.0392124521807944,1.0392176634355708,1.0396198815482518,1.039207232204451,1.0392124521807942,1.0396198815482502,1.0391993925131326,1.039207232204451,1.0396198815482443,1.0391993925131322,1.0391993925131329,1.0396198815481914,1.039199392513132,1.039199392513132,1.0396198815481883,1.0396198815481863,1.0396198815481832,1.039619881548178,1.0396198815481343,1.0396198815481266,1.0396198815481212,1.039619881548116,1.0396198815481104,1.0396198815481101,1.0396198815481081,1.0396198815481061,1.0396198815481044,1.0396198815481024,1.0396198815481021,1.039619881548102,1.0396198815481021,1.0396198815481017,1.0396198815481017
2024-10-16 00:35:00,1.0396308069864644,1.0396255655482498,1.0396247775080316,1.0396240986624017,1.0396233534458588,1.0396227477620865,1.0396222481965265,1.0396216691855034,1.0396167717121534,1.039611368603081,1.0395854060680274,1.0395807268898993,1.039577325383839,1.0395716578440848,1.0395547460477508,1.039571657844085,1.0395547460477494,1.0392146200263956,1.0395547460477506,1.0395547460477481,1.0390939772510934,1.0392146200263956,1.0395547460477463,1.039086560858694,1.0390939772510939,1.039554746047744,1.0390791441404215,1.0390865608586939,1.039554746047741,1.0390717380597612,1.0390791441404217,1.0395547460477386,1.0390643116898648,1.0390717380597612,1.0395547460477372,1.0390579574516885,1.039064311689865,1.0395547460477357,1.0390515925783248,1.0390579574516883,1.0395547460477346,1.0390420334067416,1.0390515925783248,1.0395547460477284,1.0390420334067414,1.0390420334067418,1.0395547460476755,1.039042033406741,1.039042033406741,1.0395547460476722,1.0395547460476702,1.039554746047667,1.0395547460476622,1.0395547460476182,1.0395547460476104,1.039554746047605,1.0395547460475996,1.039554746047594,1.0395547460475938,1.0395547460475918,1.0395547460475896,1.0395547460475876,1.0395547460475858,1.0395547460475858,1.0395547460475856,1.0395547460475856,1.0395547460475856,1.0395547460475856
2024-10-16 00:40:00,1.0396377337066474,1.039632533350245,1.0396317514866351,1.0396310779617608,1.0396303385861936,1.039629737649752,1.0396292419997761,1.0396286675270325,1.0396238084402072,1.0396184476812667,1.0395926886494489,1.039588046149409,1.0395846713065175,1.0395790481929366,1.039562268966084,1.0395790481929363,1.0395622689660842,1.0392248100717736,1.039562268966084,1.0395622689660842,1.0391051137491922,1.0392248100717736,1.0395622689660848,1.0390977555462304,1.0391051137491922,1.0395622689660857,1.0390903970207885,1.0390977555462304,1.0395622689660866,1.0390830490503298,1.0390903970207883,1.0395622689660875,1.0390756809506692,1.03908304905033,1.039562268966088,1.039069376571024,1.0390756809506692,1.0395622689660888,1.0390630616402552,1.0390693765710242,1.0395622689660893,1.0390535774767935,1.0390630616402552,1.0395622689660893,1.0390535774767933,1.0390535774767937,1.0395622689660886,1.0390535774767933,1.0390535774767933,1.0395622689660888,1.039562268966089,1.0395622689660895,1.0395622689660902,1.0395622689660975,1.0395622689660988,1.039562268966099,1.0395622689660997,1.0395622689661,1.0395622689661002,1.0395622689661008,1.0395622689661015,1.0395622689661024,1.0395622689661028,1.0395622689661028,1.0395622689661024,1.0395622689661024,1.0395622689661022,1.0395622689661022
2024-10-16 00:45:00,1.0395953883873321,1.0395888709505017,1.0395878910663325,1.0395870469595594,1.0395861203242496,1.039585367190178,1.0395847460081995,1.0395840260402076,1.0395779363045958,1.0395712178391203,1.039538934871831,1.0395331165743313,1.0395288869909292,1.0395218397208164,1.0395008108439003,1.0395218397208161,1.0395008108439008,1.0390778831313914,1.0395008108439003,1.039500810843901,1.0389278706026845,1.0390778831313914,1.0395008108439014,1.0389186487348725,1.0389278706026845,1.0395008108439026,1.0389094264619043,1.0389186487348725,1.0395008108439039,1.038900217416261,1.0389094264619043,1.0395008108439052,1.0388909831421425,1.038900217416261,1.0395008108439052,1.0388830820036776,1.0388909831421425,1.039500810843906,1.0388751676409904,1.0388830820036776,1.0395008108439063,1.0388632813478726,1.0388751676409904,1.0395008108439063,1.0388632813478724,1.0388632813478726,1.0395008108439054,1.0388632813478724,1.0388632813478724,1.0395008108439057,1.0395008108439059,1.0395008108439063,1.039500810843907,1.0395008108439143,1.0395008108439154,1.039500810843916,1.0395008108439168,1.0395008108439172,1.0395008108439177,1.039500810843918,1.0395008108439188,1.0395008108439194,1.03950081084392,1.0395008108439197,1.0395008108439192,1.0395008108439188,1.0395008108439188,1.0395008108439188
2024-10-16 00:50:00,1.03967261263846,1.0396678259884358,1.0396671063247431,1.039666486381061,1.0396658058253232,1.0396652526954024,1.0396647964760486,1.039664267704538,1.0396597951741169,1.0396548608807494,1.0396311510551792,1.0396268778782831,1.039623771512811,1.0396185957318913,1.0396031513307762,1.039618595731891,1.0396031513307766,1.039292536959411,1.039603151330776,1.0396031513307766,1.0391823618571772,1.039292536959411,1.0396031513307769,1.0391755889523964,1.0391823618571774,1.039603151330778,1.0391688157497878,1.0391755889523964,1.0396031513307795,1.0391620522615859,1.0391688157497874,1.0396031513307806,1.0391552702443259,1.0391620522615859,1.0396031513307809,1.0391494673345674,1.039155270244326,1.039603151330782,1.0391436547122186,1.0391494673345671,1.039603151330782,1.0391349249460125,1.0391436547122186,1.039603151330782,1.0391349249460125,1.0391349249460125,1.039603151330781,1.0391349249460122,1.0391349249460122,1.0396031513307813,1.0396031513307813,1.039603151330782,1.0396031513307826,1.03960315133079,1.039603151330791,1.0396031513307915,1.039603151330792,1.0396031513307922,1.0396031513307924,1.0396031513307933,1.039603151330794,1.0396031513307946,1.039603151330795,1.039603151330795,1.0396031513307946,1.0396031513307944,1.0396031513307942,1.0396031513307944
